Time	TH	ErrorTH	H	HD=0	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba	State	Proba	ErrorProba
340.0000	0.0000	0.0000	1.6509	1.0000	EMT -- CCA	0.029200	0.002381	Migration -- Metastasis -- EMT -- Invasion -- CCA	0.266000	0.006250	Apoptosis -- CCA	0.478600	0.007065	<nil>	0.226200	0.005917
350.0000	0.0000	0.0000	1.6509	1.0000	EMT -- CCA	0.029200	0.002381	Migration -- Metastasis -- EMT -- Invasion -- CCA	0.266000	0.006250	Apoptosis -- CCA	0.478600	0.007065	<nil>	0.226200	0.005917
360.0000	0.0000	0.0000	1.6509	1.0000	EMT -- CCA	0.029200	0.002381	Migration -- Metastasis -- EMT -- Invasion -- CCA	0.266000	0.006250	Apoptosis -- CCA	0.478600	0.007065	<nil>	0.226200	0.005917
370.0000	0.0000	0.0000	1.6509	1.0000	EMT -- CCA	0.029200	0.002381	Migration -- Metastasis -- EMT -- Invasion -- CCA	0.266000	0.006250	Apoptosis -- CCA	0.478600	0.007065	<nil>	0.226200	0.005917
380.0000	0.0000	0.0000	1.6509	1.0000	EMT -- CCA	0.029200	0.002381	Migration -- Metastasis -- EMT -- Invasion -- CCA	0.266000	0.006250	Apoptosis -- CCA	0.478600	0.007065	<nil>	0.226200	0.005917
390.0000	0.0000	0.0000	1.6509	1.0000	EMT -- CCA	0.029200	0.002381	Migration -- Metastasis -- EMT -- Invasion -- CCA	0.266000	0.006250	Apoptosis -- CCA	0.478600	0.007065	<nil>	0.226200	0.005917
400.0000	0.0000	0.0000	1.6509	1.0000	EMT -- CCA	0.029200	0.002381	Migration -- Metastasis -- EMT -- Invasion -- CCA	0.266000	0.006250	Apoptosis -- CCA	0.478600	0.007065	<nil>	0.226200	0.005917
410.0000	0.0000	0.0000	1.6509	1.0000	EMT -- CCA	0.029200	0.002381	Migration -- Metastasis -- EMT -- Invasion -- CCA	0.266000	0.006250	Apoptosis -- CCA	0.478600	0.007065	<nil>	0.226200	0.005917
420.0000	0.0000	0.0000	1.6509	1.0000	EMT -- CCA	0.029200	0.002381	Migration -- Metastasis -- EMT -- Invasion -- CCA	0.266000	0.006250	Apoptosis -- CCA	0.478600	0.007065	<nil>	0.226200	0.005917
430.0000	0.0000	0.0000	1.6509	1.0000	EMT -- CCA	0.029200	0.002381	Migration -- Metastasis -- EMT -- Invasion -- CCA	0.266000	0.006250	Apoptosis -- CCA	0.478600	0.007065	<nil>	0.226200	0.005917
440.0000	0.0000	0.0000	1.6509	1.0000	EMT -- CCA	0.029200	0.002381	Migration -- Metastasis -- EMT -- Invasion -- CCA	0.266000	0.006250	Apoptosis -- CCA	0.478600	0.007065	<nil>	0.226200	0.005917
450.0000	0.0000	0.0000	1.6509	1.0000	EMT -- CCA	0.029200	0.002381	Migration -- Metastasis -- EMT -- Invasion -- CCA	0.266000	0.006250	Apoptosis -- CCA	0.478600	0.007065	<nil>	0.226200	0.005917
460.0000	0.0000	0.0000	1.6509	1.0000	EMT -- CCA	0.029200	0.002381	Migration -- Metastasis -- EMT -- Invasion -- CCA	0.266000	0.006250	Apoptosis -- CCA	0.478600	0.007065	<nil>	0.226200	0.005917
470.0000	0.0000	0.0000	1.6509	1.0000	EMT -- CCA	0.029200	0.002381	Migration -- Metastasis -- EMT -- Invasion -- CCA	0.266000	0.006250	Apoptosis -- CCA	0.478600	0.007065	<nil>	0.226200	0.005917
480.0000	0.0000	0.0000	1.6509	1.0000	EMT -- CCA	0.029200	0.002381	Migration -- Metastasis -- EMT -- Invasion -- CCA	0.266000	0.006250	Apoptosis -- CCA	0.478600	0.007065	<nil>	0.226200	0.005917
